Topic,Region,Country,Name,Year,TotPop1000,ToTArea,Incomes,Subregion,Domain,ITTO,COMIFAC,FOREUR,Montreal,UNECE,Forest,TSFor,TTFor,Forchange,ForPerc,PerCapFor,NatFor,Nfchange,OthWooLan,TSOthWooLan,TTOthWooLan,OthLan,LanTreCov,InWater,Landarea,ForExp,TSForExp,TTForExp, Afforest,NatForExp,Deforest,TSDeforest,TTDeforest,HumDef,Reforest,TSReforest,TTReforest,ArtRef,PrimFor,TSPrimFor,TTPrimFor,NatRegFor,TSNatRegFor,TTNatRegFor,IntroSpp,NatzedSpp,PlantFor,TSPlantFor,TTPlantFor,Pfchange,IntroSppPlant,Mangrove,TSMangrove,TTMangrove,PlantMan
1,EU,SMR,San Marino,1990,24.135,6,H,Europe,SubTrp,no,no,no,no,yes,0,1,1,,0,0,0,,0,1,1,6,,0,6,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,,0,1,1,,0,0,1,1,0
1,EU,SMR,San Marino,2000,26.969,6,H,Europe,SubTrp,no,no,no,no,yes,0,1,1,,0,0,0,0,0,1,1,6,,0,6,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,,0,1,1,0,0,0,1,1,0
1,EU,SMR,San Marino,2005,29.775,6,H,Europe,SubTrp,no,no,no,no,yes,0,1,1,,0,0,0,0,0,1,1,6,,0,6,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,,0,1,1,0,0,0,1,1,0
1,EU,SMR,San Marino,2010,30.861,6,H,Europe,SubTrp,no,no,no,no,yes,0,1,1,,0,0,0,0,0,1,1,6,,0,6,0,1,1,0,0,0,1,1,0,0,1,1,,0,1,1,0,1,1,0,,0,1,1,0,0,0,1,1,0
1,EU,SMR,San Marino,2015,30.861,6,H,Europe,SubTrp,no,no,no,no,yes,0,1,1,,0,0,0,0,0,1,1,6,,0,6,,1,1,,,,1,1,,,1,1,,0,1,1,0,1,1,0,,0,1,1,0,0,0,1,1,0
1,EU,SMR,San Marino,9999,,,H,Europe,SubTrp,no,no,no,no,yes,0,1,1,,,,0,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AFR,SOM,Somalia,1990,6321.615,"63,766.00",L,ESAfr,Trp,no,no,no,no,no,8282,1,1,,13.201773,1.310108,8279,,0,1,1,54452,0,1032,"62,734.00",,1,1,0,,,1,1,,,1,1,0,0,1,1,8279,1,1,0,8279,3,1,1,,0,8.6,1,1,0
1,AFR,SOM,Somalia,2000,7385.416,"63,766.00",L,ESAfr,Trp,no,no,no,no,no,7515,1,1,-767,11.97915,1.017546,7512,-767,0,1,1,55219,0,1032,"62,734.00",,1,1,0,,,1,1,,,1,1,0,0,1,1,7512,1,1,0,7512,3,1,1,0,0,7.8,1,1,0
1,AFR,SOM,Somalia,2005,8466.938,"63,766.00",L,ESAfr,Trp,no,no,no,no,no,7131,1,1,-384,11.367042,0.842217,7128,-384,0,1,1,55603,0,1032,"62,734.00",,1,1,0,,,1,1,,,1,1,0,0,1,1,7128,1,1,0,7128,3,1,1,0,0,7.3,1,1,0
1,AFR,SOM,Somalia,2010,9636.173,"63,766.00",L,ESAfr,Trp,no,no,no,no,no,6747,1,1,-384,10.754934,0.700174,6744,-384,0,1,1,55987,0,1032,"62,734.00",,1,1,,,,1,1,,,1,1,,0,1,1,6744,1,1,0,6744,3,1,1,0,0,6.8,1,1,0
1,AFR,SOM,Somalia,2015,10610.42786,"63,766.00",L,ESAfr,Trp,no,no,no,no,no,6363,1,1,-384,10.142825,0.599693,6360,-384,0,1,1,56371,0,1032,"62,734.00",,1,1,,,,1,1,,,1,1,,0,1,1,6360,1,1,0,6360,3,1,1,0,0,6.3,1,1,0
1,AFR,SOM,Somalia,9999,,,,ESAfr,Trp,no,no,no,no,no,6363,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,NCA,SPM,Saint Pierre and Miquelon,1990,6.279,24,,NAmer,Temp,no,no,no,no,no,3.4,1,1,,14.782609,0.541487,3.4,,0,1,1,19.6,,1,23,0,1,1,,,20,2,1,,0,1,1,0,0,1,1,3.4,1,1,0,,0,1,1,,0,0,1,1,0
1,NCA,SPM,Saint Pierre and Miquelon,2000,6.271,24,,NAmer,Temp,no,no,no,no,no,3.2,1,1,0,13.913043,0.510285,3.2,-0.2,0,1,1,19.8,,1,23,0,1,1,,,20,2,1,,0,1,1,0,0,1,1,3.2,1,1,0,,0,1,1,0,0,0,1,1,0
1,NCA,SPM,Saint Pierre and Miquelon,2005,6.138,24,,NAmer,Temp,no,no,no,no,no,3,1,1,0,13.043478,0.488759,3,-0.2,0,1,1,20,,1,23,0,1,1,,,20,2,1,,0,1,1,0,0,1,1,3,1,1,0,,0,1,1,0,0,0,1,1,0
1,NCA,SPM,Saint Pierre and Miquelon,2010,6.047,24,,NAmer,Temp,no,no,no,no,no,2.9,1,1,0,12.608696,0.479577,2.9,-0.1,0,1,1,20.1,,1,23,0,1,1,,,20,2,1,,0,1,1,0,0,1,1,2.9,1,1,0,,0,1,1,0,0,0,1,1,0
1,NCA,SPM,Saint Pierre and Miquelon,2015,6.047,24,,NAmer,Temp,no,no,no,no,no,2.8,1,1,0,12.173913,0.46304,2.8,-0.1,0,1,1,20.2,,1,23,,1,1,,,,2,1,,,1,1,,0,1,1,2.8,1,1,0,,0,1,1,0,0,0,1,1,0
1,NCA,SPM,Saint Pierre and Miquelon,9999,,,,NAmer,Temp,no,no,no,no,no,2.8,1,1,,,,,,,1,1,,,,0,,1,1,,,,2,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,EU,SRB,Serbia,1990,9735.429,"8,836.00",UM,Europe,Temp,no,no,no,no,yes,2313,3,3,,27.343658,0.237586,2274,,287,1,1,6146,272,90,"8,746.00",,3,2,12.038,,0,1,1,0,,3,2,,1,3,3,2273,3,3,0,,39,3,3,,0,0,1,1,0
1,EU,SRB,Serbia,2000,10272.445,"8,836.00",UM,Europe,Temp,no,no,no,no,yes,2460,3,3,147,29.908815,0.239476,2421,147,521,1,1,5765,257,90,"8,746.00",147,3,2,1.675,145,0,1,1,0,,3,2,,1,3,3,2420,3,3,0,,39,3,3,0,0,0,1,1,0
1,EU,SRB,Serbia,2005,9956.359,"8,836.00",UM,Europe,Temp,no,no,no,no,yes,2476,3,3,16,30.103343,0.248685,2437,16,521,1,1,5749,256,90,"8,746.00",16,3,2,1.056,15,0,1,1,0,,3,2,,1,3,3,2436,3,3,0,,39,3,3,0,0,0,1,1,0
1,EU,SRB,Serbia,2010,9647.109,"8,836.00",UM,Europe,Temp,no,no,no,no,yes,2713,3,3,237,32.545585,0.281224,2533,96,410,1,1,5623,75,90,"8,746.00",237,3,2,2.1,235,0,1,1,0,0.2,3,2,0.2,1,3,3,2532,3,3,0,,180,3,3,141,0,0,1,1,0
1,EU,SRB,Serbia,2015,9790.827565,"8,836.00",UM,Europe,Temp,no,no,no,no,yes,2720,3,3,7,33.017723,0.277811,2505,-28,508,1,1,5518,155,90,"8,746.00",,3,2,,,,1,1,,,3,2,,1,3,3,2504,3,3,0,17,215,3,3,35,0,0,1,1,0
1,EU,SRB,Serbia,9999,,,UM,Europe,Temp,no,no,no,no,yes,2720,3,3,,,,,,,1,1,,,,0,,3,2,,,,1,1,,,3,2,,,3,3,,3,3,,,,3,3,,,,1,1,
1,AFR,SSD,South Sudan,1990,5764.216,"63,617.00",LM,NAfr,Trp,no,no,no,no,no,7157,2,1,,23.39577,1.241626,7137,,32582,2,1,23434,,444,"63,173.00",,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,AFR,SSD,South Sudan,2000,6652.984,"63,617.00",LM,NAfr,Trp,no,no,no,no,no,7157,2,1,0,23.39577,1.075758,7137,0,32582,2,1,23434,,444,"63,173.00",,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,AFR,SSD,South Sudan,2005,8039.351,"63,617.00",LM,NAfr,Trp,no,no,no,no,no,7157,2,1,0,23.39577,0.890246,7137,0,32582,2,1,23434,,444,"63,173.00",,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,AFR,SSD,South Sudan,2010,9940.929,"63,617.00",LM,NAfr,Trp,no,no,no,no,no,7157,2,1,0,23.39577,0.719953,7137,0,32582,2,1,23434,,444,"63,173.00",,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,AFR,SSD,South Sudan,2015,9940.929,"63,617.00",LM,NAfr,Trp,no,no,no,no,no,7157,2,1,0,23.39577,0.719953,7137,0,32582,2,1,23434,,444,"63,173.00",,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,0,1,1,
1,AFR,SSD,South Sudan,9999,,,,NAfr,Trp,no,no,no,no,no,7157,2,1,,,,,,,2,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AFR,STP,Sao Tome and Principe,1990,117.395,96,LM,WCAfr,Trp,no,yes,no,no,no,56,2,2,,58.333333,0.477022,56,,0,2,2,40,31,0,96,0,2,2,0,0,0,2,1,0,0,2,1,0,27,1,1,29,1,1,,,0,1,1,,,0.4,1,1,0
1,AFR,STP,Sao Tome and Principe,2000,139.428,96,LM,WCAfr,Trp,no,yes,no,no,no,56,2,2,0,58.333333,0.401641,56,0,0,2,2,40,31,0,96,0,2,2,0,0,0,2,1,0,0,2,1,0,27,1,1,29,1,1,,,0,1,1,0,,0.4,1,1,0
1,AFR,STP,Sao Tome and Principe,2005,154.615,96,LM,WCAfr,Trp,no,yes,no,no,no,56,2,2,0,58.333333,0.36219,56,0,0,2,2,40,31,0,96,0,2,2,0,0,0,2,1,0,0,2,1,0,27,1,1,29,1,1,,,0,1,1,0,,0.3,1,1,0
1,AFR,STP,Sao Tome and Principe,2010,178.228,96,LM,WCAfr,Trp,no,yes,no,no,no,53.6,2,2,-2,55.833333,0.300738,53.6,-2.4,0,2,2,42.4,31,0,96,0,2,2,0,0,0,2,1,0,0,2,1,0,27,1,1,26.6,1,1,,,0,1,1,0,,0.3,1,1,0
1,AFR,STP,Sao Tome and Principe,2015,182.3167134,96,LM,WCAfr,Trp,no,yes,no,no,no,53.6,2,2,0,55.833333,0.293994,53.6,0,0,2,2,42.4,31,0,96,,2,2,,,,2,1,,,2,1,,27,1,1,26.6,1,1,,,0,1,1,0,,0.3,1,1,0
1,AFR,STP,Sao Tome and Principe,9999,,,LM,WCAfr,Trp,no,yes,no,no,no,53.6,2,2,,,,,,,2,2,,,,0,,2,2,,,,2,1,,,2,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,SAM,SUR,Suriname,1990,406.764,"16,382.00",UM,SAmer,Trp,yes,no,no,no,no,15430,2,2,,96.04133,37.933544,15417,,0,1,1,636,,316,"16,066.00",,1,1,0,,,2,1,,,1,1,0,14986,1,1,431,1,2,0,0,13,1,1,,7,114.8,1,1,0
1,SAM,SUR,Suriname,2000,466.668,"16,382.00",UM,SAmer,Trp,yes,no,no,no,no,15391,2,2,-39,95.798581,32.98062,15378,-39,0,1,1,675,,316,"16,066.00",,1,1,0,,3.9,2,1,3.4,,1,1,0,14742,1,1,636,1,2,0,0,13,1,1,0,7,114.6,1,1,0
1,SAM,SUR,Suriname,2005,499.523,"16,382.00",UM,SAmer,Trp,yes,no,no,no,no,15371,2,2,-20,95.674094,30.771356,15358,-20,0,1,1,695,,316,"16,066.00",,1,1,0,,3.9,2,1,3.4,,1,1,0,14590,1,1,768,1,2,0,0,13,1,1,0,7,114.6,1,1,0
1,SAM,SUR,Suriname,2010,524.96,"16,382.00",UM,SAmer,Trp,yes,no,no,no,no,15351,2,2,-20,95.549608,29.242228,15338,-20,0,1,1,715,,316,"16,066.00",,1,1,0,,3.9,2,1,3.4,,1,1,0,14422,1,1,916,1,2,0,0,13,1,1,0,7,114.4,1,1,0.0013
1,SAM,SUR,Suriname,2015,547.4227057,"16,382.00",UM,SAmer,Trp,yes,no,no,no,no,15332,2,2,-19,95.431346,28.007607,15319,-19,0,1,1,734,,316,"16,066.00",,1,1,,,,2,1,,,1,1,,14019,1,1,1300,1,2,0,0,13,1,1,0,7,114.2,1,1,0.0013
1,SAM,SUR,Suriname,9999,,,UM,SAmer,Trp,yes,no,no,no,no,15332,2,2,,,,,,,1,1,,,,0,,1,1,,,,2,1,,,1,1,,,1,1,,1,2,,,,1,1,,,,1,1,
1,EU,SVK,Slovakia,1990,5277.709,"4,904.00",H,Europe,Temp,no,no,yes,no,yes,1922,3,3,,39.966729,0.364173,962,,0,1,1,2887,26,95,"4,809.00",,3,3,2.305,,,,,,15.5,3,3,15.5,24,3,3,938,3,3,24.2,,960,3,3,,20.4,0,1,1,0
1,EU,SVK,Slovakia,2000,5388.01,"4,904.00",H,Europe,Temp,no,no,yes,no,yes,1921,3,3,-1,39.945935,0.356532,963,1,0,1,1,2888,30,95,"4,809.00",,3,3,0.0374,,,,,,11.758,3,3,11.758,24,3,3,939,3,3,25,,958,3,3,-2,19.4,0,1,1,0
1,EU,SVK,Slovakia,2005,5391.489,"4,904.00",H,Europe,Temp,no,no,yes,no,yes,1932,3,3,11,40.174672,0.358343,967,4,0,1,1,2877,32,95,"4,809.00",,3,3,0.0184,,,,,,9.139,3,3,9.139,24,3,3,943,3,3,24.9,,965,3,3,7,18.5,0,1,1,0
1,EU,SVK,Slovakia,2010,5433.437,"4,904.00",H,Europe,Temp,no,no,yes,no,yes,1939,3,3,7,40.320233,0.356864,977,10,0,1,1,2870,275,95,"4,809.00",,3,3,,,,,,,16.43,3,3,10.107,24,3,3,953,3,3,24.9,,962,3,3,-3,19,0,1,1,0
1,EU,SVK,Slovakia,2015,5490.581755,"4,904.00",H,Europe,Temp,no,no,yes,no,yes,1940,3,3,1,40.341027,0.353332,980,3,0,1,1,2869,275,95,"4,809.00",,3,3,,,,,,,,3,3,,24,3,3,956,3,3,25,,960,3,3,-2,19,0,1,1,0
1,EU,SVK,Slovakia,9999,,,H,Europe,Temp,no,no,yes,no,yes,1940,3,3,,,,,,,1,1,,,,0,,3,3,,,,,,,,3,3,,,3,3,,3,3,,,,3,3,,,,1,1,
1,EU,SVN,Slovenia,1990,2003.772,"2,027.00",H,Europe,Temp,no,no,yes,no,yes,1188,3,3,,60.212874,0.592882,1154,,41,3,3,785,27,13,"2,014.00",,3,3,0,,,3,3,,,3,3,,49,3,3,1105,3,3,0,0,34,3,3,,0,0,1,1,0
1,EU,SVN,Slovenia,2000,1989.545,"2,027.00",H,Europe,Temp,no,no,yes,no,yes,1233,3,3,45,62.398785,0.61974,1197,43,38,3,3,743,26,13,"2,014.00",5.071,3,3,0,5.071,0.19,3,3,0.19,0.728,3,3,0.728,53,3,3,1144,3,3,0,0,36,3,3,2,0,0,1,1,0
1,EU,SVN,Slovenia,2005,2000.349,"2,027.00",H,Europe,Temp,no,no,yes,no,yes,1243,3,3,10,62.619647,0.621392,1206,9,29,3,3,742,27,13,"2,014.00",1.89,3,3,0,1.89,0.11,3,3,0.11,0.572,3,3,0.572,49,3,3,1157,3,3,0,0,37,3,3,1,0,0,1,1,0
1,EU,SVN,Slovenia,2010,2054.232,"2,027.00",H,Europe,Temp,no,no,yes,no,yes,1247,3,3,4,62.694822,0.60704,1215,9,25,3,3,742,29,13,"2,014.00",1.4,3,3,0,1.4,0.72,3,3,0.72,0.278,3,3,0.278,49,3,3,1166,3,3,0,0,32,3,3,-5,0,0,1,1,0
1,EU,SVN,Slovenia,2015,2051.3261,"2,027.00",H,Europe,Temp,no,no,yes,no,yes,1248,3,3,1,62.682069,0.608387,1214,-1,23,3,3,743,33,13,"2,014.00",,3,3,,,,3,3,,,3,3,,49,3,3,1165,3,3,0,0,34,3,3,2,0,0,1,1,0
1,EU,SVN,Slovenia,9999,,,H,Europe,Temp,no,no,yes,no,yes,1248,3,3,,,,,,,3,3,,,,0,,3,3,,,,3,3,,,3,3,,,3,3,,3,3,,,,3,3,,,,1,1,
1,EU,SWE,Sweden,1990,8559.107,"45,030.00",H,Europe,Bor,no,no,yes,no,yes,28063,3,3,,72.698306,3.27873,20664,,2432,3,3,10539,864,3996,"41,034.00",20.5,3,3,0.43,20,23.9,3,3,23.9,248.8,3,3,189.2,2417,3,3,18247,3,3,0,0,7399,3,3,,520,0,3,3,0
1,EU,SWE,Sweden,2000,8872.284,"45,030.00",H,Europe,Bor,no,no,yes,no,yes,28163,3,3,100,72.95736,3.174267,18324,-2340,2432,3,3,10439,864,3996,"41,034.00",,3,3,,,,3,3,,197.8,3,3,122.8,2417,3,3,15907,3,3,0,0,9839,3,3,2440,618,0,3,3,0
1,EU,SWE,Sweden,2005,9030.163,"45,030.00",H,Europe,Bor,no,no,yes,no,yes,28218,3,3,55,73.099839,3.124861,17119,-1205,2432,3,3,10384,831,3996,"41,034.00",,3,3,,,,3,3,,185.2,3,3,136.6,2417,3,3,14702,3,3,0,0,11099,3,3,1260,642,0,3,3,0
1,EU,SWE,Sweden,2010,9382.297,"45,030.00",H,Europe,Bor,no,no,yes,no,yes,28073,3,3,-145,72.724211,2.992124,15509,-1610,2432,3,3,10529,864,3996,"41,034.00",24.7,3,3,0.03,24.6,14,3,3,14,172.4,3,3,138.3,2417,3,3,13092,3,3,0,0,12564,3,3,1465,642,0,3,3,0
1,EU,SWE,Sweden,2015,9632.780697,"45,030.00",H,Europe,Bor,no,no,yes,no,yes,28073,3,3,0,72.724211,2.914319,14336,-1173,2432,3,3,10529,864,3996,"41,034.00",,3,3,,,,3,3,,,3,3,,2417,3,3,11919,3,3,0,0,13737,3,3,1173,693,0,3,3,0
1,EU,SWE,Sweden,9999,,,,Europe,Bor,no,no,yes,no,yes,28073,3,3,,,,,,,3,3,,,,0,,3,3,,,,3,3,,,3,3,,,3,3,,3,3,,,,3,3,,,,3,3,
1,AFR,SWZ,Swaziland,1990,862.728,"1,736.00",LM,ESAfr,Trp,no,no,no,no,no,472,2,2,,30.102041,0.547102,312,,152,2,2,1096,,16,"1,720.00",,,,,,,,,,,,,,0,,1,312,2,2,,,160,2,2,,,0,3,3,0
1,AFR,SWZ,Swaziland,2000,1063.715,"1,736.00",LM,ESAfr,Trp,no,no,no,no,no,518,2,2,46,36.198463,0.486973,368,56,289,2,2,913,,16,"1,720.00",,,,,,,,,,,,,,0,,1,368,2,2,,,150,2,2,-10,,0,3,3,0
1,AFR,SWZ,Swaziland,2005,1104.642,"1,736.00",LM,ESAfr,Trp,no,no,no,no,no,541,2,2,23,39.720999,0.489751,396,28,358,2,2,821,,16,"1,720.00",,,,,,,,,,,,,,0,,1,396,2,2,,,145,2,2,-5,,0,3,3,0
1,AFR,SWZ,Swaziland,2010,1193.148,"1,736.00",LM,ESAfr,Trp,no,no,no,no,no,563,2,2,22,43.54215,0.471861,423,27,427,2,2,730,,16,"1,720.00",,,,,,,,,,,,,,0,,1,423,2,2,,,140,2,2,-5,,0,3,3,0
1,AFR,SWZ,Swaziland,2015,1268.916716,"1,736.00",LM,ESAfr,Trp,no,no,no,no,no,586,2,2,23,47.875817,0.461811,450,27,496,2,2,638,,16,"1,720.00",,,,,,,,,,,,,,0,,1,450,2,2,,,135,2,2,-5,,0,3,3,0
1,AFR,SWZ,Swaziland,9999,,,LM,ESAfr,Trp,no,no,no,no,no,586,2,2,,,,,,,2,2,,,,0,,,,,,,,,,,,,,,,1,,2,2,,,,2,2,,,,3,3,
1,AFR,SYC,Seychelles,1990,69.474,46,UM,ESAfr,Trp,no,no,no,no,no,40.666,2,1,,88.40627,0.585341,35.8,,0,2,1,5.333,0,0,46,0,1,1,0,0,,1,1,,,1,1,0,2,2,1,33.8,2,1,,,4.8,2,1,,4.8,2.5,3,1,
1,AFR,SYC,Seychelles,2000,79.774,46,UM,ESAfr,Trp,no,no,no,no,no,40.666,2,1,0,88.40627,0.509765,35.8,0,0,2,1,5.333,0,0,46,0,1,1,0,0,,1,1,,,1,1,0,2,2,1,33.8,2,1,,,4.8,2,1,0,4.8,2.5,3,1,
1,AFR,SYC,Seychelles,2005,87.094,46,UM,ESAfr,Trp,no,no,no,no,no,40.666,2,1,0,88.40627,0.466921,35.8,0,0,2,1,5.333,0,0,46,0,1,1,0,0,,1,1,,,1,1,0,2,2,1,33.8,2,1,,,4.8,2,1,0,4.8,2.5,3,1,
1,AFR,SYC,Seychelles,2010,91.208,46,UM,ESAfr,Trp,no,no,no,no,no,40.666,2,1,0,88.40627,0.44586,35.8,0,0,2,1,5.333,0,0,46,0,1,1,,,,1,1,,,1,1,,2,2,1,33.8,2,1,,,4.8,2,1,0,4.8,2.5,3,1,
1,AFR,SYC,Seychelles,2015,91.208,46,UM,ESAfr,Trp,no,no,no,no,no,40.666,2,1,0,88.40627,0.44586,35.8,0,0,2,1,5.333,0,0,46,,1,1,,,,1,1,,,1,1,,2,2,1,33.8,2,1,,,4.8,2,1,0,4.8,2.5,3,1,
1,AFR,SYC,Seychelles,9999,,,UM,ESAfr,Trp,no,no,no,no,no,40.666,2,1,,,,,,,2,1,,,,0,,1,1,,,,1,1,,,1,1,,,2,1,,2,1,,,,2,1,,,,3,1,
1,AS,SYR,Syrian Arab Republic,1990,12451.539,"18,518.00",LM,WCAsia,SubTrp,no,no,no,no,no,372,1,1,,2.028022,0.029876,197.5,,35,1,1,17971,,140,"18,378.00",,1,1,,,,1,1,,0.003,1,1,0.003,0,1,1,197.5,1,1,0,,174.68,1,1,,17.242,0,1,1,
1,AS,SYR,Syrian Arab Republic,2000,16371.208,"18,518.00",LM,WCAsia,SubTrp,no,no,no,no,no,432,1,1,,2.355122,0.026388,197.5,0,35,1,1,17911,262,140,"18,378.00",,1,1,5.92,,,1,1,,0.005,1,1,0.005,0,1,1,197.5,1,1,0,,234.19,1,1,59.51,42.245,0,1,1,
1,AS,SYR,Syrian Arab Republic,2005,18167.367,"18,497.00",LM,WCAsia,SubTrp,no,no,no,no,no,461,1,1,,2.516101,0.025375,197.5,0,35,1,1,17861,231,140,"18,357.00",,1,1,12.6,,,1,1,,0.0065,1,1,0.0065,0,1,1,197.5,1,1,0,,263.95,1,1,29.76,46.242,0,1,1,
1,AS,SYR,Syrian Arab Republic,2010,21532.647,"18,503.00",LM,WCAsia,SubTrp,no,no,no,no,no,491,1,1,,2.678961,0.022803,197.5,0,35,1,1,17837,231,140,"18,363.00",,1,1,,,,1,1,,,1,1,,0,1,1,197.5,1,1,0,,293.71,1,1,29.76,49.242,0,1,1,
1,AS,SYR,Syrian Arab Republic,2015,22189.47185,"18,503.00",LM,WCAsia,SubTrp,no,no,no,no,no,491,1,1,,2.678961,0.022128,197.5,0,35,1,1,17837,231,140,"18,363.00",,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AS,SYR,Syrian Arab Republic,9999,,,,WCAsia,SubTrp,no,no,no,no,no,491,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,NCA,TCA,Turks and Caicos Islands,1990,11.55,43,H,Carib,Trp,no,no,no,no,no,34.4,1,1,,80,2.978355,,,0,1,1,8.6,,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,1,1,
1,NCA,TCA,Turks and Caicos Islands,2000,18.876,43,H,Carib,Trp,no,no,no,no,no,34.4,1,1,,80,1.82242,,,0,1,1,8.6,,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,1,1,
1,NCA,TCA,Turks and Caicos Islands,2005,26.45,43,H,Carib,Trp,no,no,no,no,no,34.4,1,1,,80,1.300567,,,0,1,1,8.6,,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,1,1,
1,NCA,TCA,Turks and Caicos Islands,2010,30.993,43,H,Carib,Trp,no,no,no,no,no,34.4,1,1,,80,1.109928,,,0,1,1,8.6,,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,1,1,
1,NCA,TCA,Turks and Caicos Islands,2015,30.993,43,H,Carib,Trp,no,no,no,no,no,34.4,1,1,,80,1.109928,,,0,1,1,8.6,,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,1,1,
1,NCA,TCA,Turks and Caicos Islands,9999,,,,Carib,Trp,no,no,no,no,no,34.4,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
1,AFR,TCD,Chad,1990,5951.574,"128,400.00",L,WCAfr,Trp,no,yes,no,no,no,6705,1,1,,6.77177,1.126593,6694,,26906,1,1,92309,,2480,"125,920.00",,,,,,,,,,0.3,1,1,0.3,,1,1,6694,1,1,,,11,1,1,,10.3,0,1,1,
1,AFR,TCD,Chad,2000,8301.151,"128,400.00",L,WCAfr,Trp,no,yes,no,no,no,6326,1,1,-379,6.292211,0.762063,6312,-382,25383,1,1,94211,,2480,"125,920.00",,,,,,,,,,0.3,1,1,0.3,,1,1,6312,1,1,,,14,1,1,3,13,0,1,1,
1,AFR,TCD,Chad,2005,10014.413,"128,400.00",L,WCAfr,Trp,no,yes,no,no,no,6141,1,1,-185,6.063628,0.613216,6126,-186,24644,1,1,95135,,2480,"125,920.00",,,,,,,,,,0.3,1,1,0.3,,1,1,6126,1,1,,,15,1,1,1,14.5,0,1,1,
1,AFR,TCD,Chad,2010,11720.781,"128,400.00",L,WCAfr,Trp,no,yes,no,no,no,5508,1,1,-633,5.305489,0.469935,5491,-635,22103,1,1,98309,,2480,"125,920.00",,,,,,,,,,0.3,1,1,0.3,,1,1,5491,1,1,,,17,1,1,2,16,0,1,1,
1,AFR,TCD,Chad,2015,12776.94374,"128,400.00",L,WCAfr,Trp,no,yes,no,no,no,4875,1,1,-633,4.583619,0.381547,4857,-634,19563,1,1,101482,,2480,"125,920.00",,,,,,,,,,,1,1,,,1,1,4857,1,1,,,18.3,1,1,1.3,,0,1,1,
1,AFR,TCD,Chad,9999,,,,WCAfr,Trp,no,yes,no,no,no,4875,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AFR,TGO,Togo,1990,3787.602,"5,679.00",L,WCAfr,Trp,yes,no,no,no,no,685,1,1,,16.336752,0.180853,661,,1246,1,1,3508,,240,"5,439.00",,,,0,,,,,,0.8,1,1,0.8,0,1,1,661,1,1,,,24,1,1,,,1,1,1,
1,AFR,TGO,Togo,2000,4864.753,"5,679.00",L,WCAfr,Trp,yes,no,no,no,no,486,1,1,-199,11.590746,0.099902,452,-209,1246,1,1,3707,,240,"5,439.00",,,,0,,,,,,1,1,1,1,0,1,1,452,1,1,,,34,1,1,10,,1,1,1,
1,AFR,TGO,Togo,2005,5540.214,"5,679.00",L,WCAfr,Trp,yes,no,no,no,no,386,1,1,-100,9.205819,0.069672,348,-104,1246,1,1,3807,,240,"5,439.00",,,,0,,,,,,1,1,1,1,0,1,1,348,1,1,,,38,1,1,4,,1,1,1,
1,AFR,TGO,Togo,2010,6306.014,"5,679.00",L,WCAfr,Trp,yes,no,no,no,no,287,1,1,-99,6.844741,0.045512,245,-103,1246,1,1,3906,,240,"5,439.00",,,,0,,,,,,1,1,1,1,0,1,1,245,1,1,,,42,1,1,4,,1,1,1,
1,AFR,TGO,Togo,2015,6673.542407,"5,679.00",L,WCAfr,Trp,yes,no,no,no,no,188,1,1,-99,4.483663,0.028171,142,-103,1246,1,1,4005,,240,"5,439.00",,,,,,,,,,,1,1,,0,1,1,142,1,1,,,46,1,1,4,,1,1,1,
